MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
3200491,2013,Falkirk Mine,North Dakota,Mclean,Active,Surface,Operating Subsidiary,Mine only,Falkirk Mining Company,"P.O. Box 1087, Underwood, ND 58576", ,Western,7650076,469,939708,15.850226140393893
3200043,2013,Beulah Mine,North Dakota,Mercer,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Dakota Westmoreland Corp,"P.O. Box 39, Beulah, ND 58523",United Mine Workers of America,Western,2477559,134,246360,14.722784359231683
3200595,2013,Freedom Mine,North Dakota,Mercer,Active,Surface,Operating Subsidiary,Mine only,The Coteau Properties Company,"204 County Road 15, Beulah, ND 58523", ,Western,13782716,477,943102,16.438925901371057
3200218,2013,Center Mine,North Dakota,Oliver,Active,Surface,Operating Subsidiary,Mine only,Bni Coal Ltd,"1277, Center, ND 58530",INTE,Western,3728709,157,301515,15.131572619108672
3300965,2013,Rice #1 (Strip),Ohio,Belmont,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,906631,170,350188,13.717490810595008
3301159,2013,Powhatan No. 6 Mine,Ohio,Belmont,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,The Ohio Valley Coal Company,"46226 National Road, St. Clairsvil, OH 43950",UNIT,Appalachia Northern,5550146,651,1479867,15.529334791682919
3304605,2013,Carroll Hollow #6,Ohio,Carroll,Active,Underground,Independent Producer Operator,Mine only,Sterling Mining Corporation,"P.O. Box 217, North Lima, OH 44452", ,Appalachia Northern,238241,49,114399,12.381038045356979
3303930,2013,Lisbon Mine,Ohio,Columbiana,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Oxford Mining Co,llc","P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,38780,14,15946,10.565659928796643
3304624,2013,Oxford Guernsey Mine,Ohio,Guernsey,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co. Llc.,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,165080,23,46723,12.014185483866518
3300968,2013,Hopedale Mine,Ohio,Harrison,Active,Underground,Operating Subsidiary,Mine only,Hopedale Mining Llc,"86900 Sinfield Road, Hopedale, OH 43976", ,Appalachia Northern,1124532,155,360565,13.932877507068653
3304059,2013,Rose Valley #587,Ohio,Harrison,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,"Steuben Coal - Anthony Mining,","P.O. Box 1298, Steubenville, OH 43952", ,Appalachia Northern,103900,25,57882,11.551184177087318
3304414,2013,Snyder Mine,Ohio,Harrison,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co. Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,1207505,131,296627,14.00406680528704
3304577,2013,Sexton 2 Pit,Ohio,Harrison,Active,Surface,Operating Subsidiary,Mine only,Harrison Resources Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,743654,69,163699,13.519331151880749
3304645,2013,Vail Mine,Ohio,Harrison,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"28490 Birmingham Road, Freeport, OH 43973", ,Appalachia Northern,205923,29,64014,12.235257591488399
3300789,2013,Bowman Strip,Ohio,Jackson,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,"Waterloo Coal Co., Inc.","P.O. Box 626, Jackson, OH 45640", ,Appalachia Northern,96165,37,82208,11.473820745089467
3302127,2013,Jefferson Pits,Ohio,Jefferson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Rosebud Mining Company,"95 North Lisbon Street, Carrollton, OH 44615", ,Appalachia Northern,4462,4,2174,8.403352374992478
3302930,2013,F & M Strip,Ohio,Jefferson,Active,Surface,Independent Producer Operator,Mine only,F & M Coal Company,"3925 County Rd. 56, Toronto, OH 43964", ,Appalachia Northern,3998,3,6857,8.293549515060345
3304538,2013,Dairy Jean Mine,Ohio,Jefferson,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co. Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,665586,74,156238,13.408423134614079
3304550,2013,Salt Run Mine #1,Ohio,Jefferson,Active,Surface,Independent Producer Operator,Mine only,Ohio American Energy Incorpora,"34 Kelly Way, Brilliant, OH 43913", ,Appalachia Northern,586744,59,165079,13.28234388784079
3304565,2013,Bergholz 7,Ohio,Jefferson,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"9076 County Road 53, Bergholz, OH 43908", ,Appalachia Northern,282283,36,71438,12.550665392803793
3304591,2013,Shean Hill Mine,Ohio,Jefferson,Active,Underground,Independent Producer Operator,Mine only,Sterling Mining Corp,"P.O. Box 217, North Lima, OH 44452", ,Appalachia Northern,206488,30,71694,12.237997578314548
3303737,2013,D. And D. Strip,Ohio,Mahoning,Temporarily closed,Surface,Independent Producer Operator,Mine only,"D. And D. Mining Co., Inc.","3379 East Garfield Road, New Springfie, OH 44443", ,Appalachia Northern,3616,5,9876,8.193123721512068
3301070,2013,Century Mine,Ohio,Monroe,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,American Energy Corporation,"43521 Mayhugh Hill Road, Beallsville, OH 43716", ,Appalachia Northern,8039546,687,1567697,15.899883171899098
3301925,2013,Orange Strip,Ohio,Noble,Active,Surface,Independent Producer Operator,Mine only,B & N Coal Inc,"P.O. Box 100, Dexter City, OH 45727", ,Appalachia Northern,459330,48,126303,13.03752418496725
3303770,2013,Rice #2 (Strip),Ohio,Noble,Temporarily closed,Surface,Independent Producer Operator,Mine only,Oxford Mining Co Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,25821,12,14319,10.158943393317584
3304336,2013,Oxford Mining #3,Ohio,Perry,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,836870,69,172235,13.63742402080181
3304520,2013,Buckingham Mine No 7,Ohio,Perry,Active,Underground,Independent Producer Operator,Mine and Preparation Plant,Buckingham Coal Company,"P.O. Box 400, Corning, OH 43730", ,Appalachia Northern,613596,161,399018,13.327092010109112
3304526,2013,Buckingham  Mine #6,Ohio,Perry,Active,Underground,Independent Producer Operator,Mine only,Buckingham Coal Company,"P.O. Box 400, Corning, OH 43730", ,Appalachia Northern,953947,184,457849,13.768363393331601
3304045,2013,Stark Pits,Ohio,Stark,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Rosebud Mining Company,"95 North Lisbon Street, Carrollton, OH 44615", ,Appalachia Northern,9852,2,1621,9.195429759240428
3304181,2013,Stark Strip,Ohio,Stark,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,419217,46,107435,12.946143964601816
3304109,2013,Kimble #1,Ohio,Tuscarawas,Active,Surface,Operating Subsidiary,Mine only,Kimble Clay & Limestone,"3596 State Route 39 Nw, Dover, OH 44622", ,Appalachia Northern,216263,16,46141,12.284250538594192
3304179,2013,Tuscarawas Strip,Ohio,Tuscarawas,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Oxford Mining Co.Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,756769,102,247024,13.536813333935811
3304509,2013,Tusky,Ohio,Tuscarawas,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"5600 Pleasant Valley Road Se, Uhrichsville, OH 44683", ,Appalachia Northern,211508,34,69639,12.262018101812222
3301358,2013,Sands Hill Strip,Ohio,Vinton,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Sands Hill Mining Ll,"P.O. Box 650, Hamden, OH 45634", ,Appalachia Northern,152954,48,93725,11.937892501574447
3302565,2013,Dundas Job,Ohio,Vinton,Active,Surface,Independent Producer Operator,Mine only,"Waterloo Coal Co., Inc.","P.O. Box 626, Jackson, OH 45640", ,Appalachia Northern,283430,36,87595,12.55472045808152
3401343,2013,Phoenix No 3,Oklahoma,Craig,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Phoenix Mining Company,"P.O. Box 475, Keota, OK 74941", ,Interior,28441,10,21486,10.25558704504304
3401728,2013,Liberty Mine,Oklahoma,Haskell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Farrell-Cooper Mining Company,"P.O. Box 11050, Fort Smith, AR 72917", ,Interior,16674,3,5461,9.721605898970559
3402108,2013,Taloka Creek Mine,Oklahoma,Haskell,Active,Surface,Independent Producer Operator,Mine only,Farrell-Cooper Mining Company,"P.O. Box 11050, Fort Smith, AR 72917", ,Interior,170646,25,68678,12.047346514271094
4609330,2013,Nichol Auger Mine,Oklahoma,Haskell,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Nichol Auger Mining, Llc","145 North Miller Road, Dayton, PA 16222", ,Interior,19470,3,1545,9.876630098366245
3402076,2013,Bull Hill,Oklahoma,Le Flore,Active,Surface,Independent Producer Operator,Mine only,Farrell-Cooper Mining Company,"P.O. Box 11050, Fort Smith, AR 72917", ,Interior,214408,33,92916,12.27563602091549
3402080,2013,P8 North,Oklahoma,Le Flore,Active,Underground,Independent Producer Operator,Mine only,"South Central Coal Company, In","P.O. Box 6, Spiro, OK 74959", ,Interior,441894,73,199065,12.998825313294134
3402105,2013,Calder Mine,Oklahoma,Le Flore,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Coal Creek Minerals, Llc","P.O. Box 160, Spiro, OK 74959", ,Interior,1566,6,11582,7.356279876550748
3402081,2013,H & H,Oklahoma,Nowata,Active,Surface,Contractor,Mine only,Brakefield Equipment Inc,"P.O. Box 225, Adair, OK 74330", ,Interior,240140,50,152006,12.38897736558471
3401062,2013,Joshua Coal Company,Oklahoma,Okmulgee,Active,Surface,Independent Producer Operator,Mine only,Joshua Coal Company,"P.O. Box 897, Dewar, OK 74431", ,Interior,2558,1,2141,7.846980982138788
3607443,2013,Cherep #1,Pennsylvania (Bituminous),Allegheny,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Cherep Excavating,"9742 Saltsburg Rd, Pittsburgh, PA 15239", ,Appalachia Northern,5529,3,3680,8.617762246337932
3609833,2013,Christner Project,Pennsylvania (Bituminous),Allegheny,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Rostosky Coal, Llc","2578 Country Lane, Monongahela, PA 15063", ,Appalachia Northern,21665,2,2128,9.98345333417401
3608135,2013,Darmac No. 2 Mine,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,275948,25,62315,12.527967721151583
3608603,2013,Tracy Lynne,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,359410,46,110140,12.792219077095874
3608701,2013,Dutch Run,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,114487,22,49097,11.6482165584127
3608754,2013,East Run Coal Co 2,Pennsylvania (Bituminous),Armstrong,Active,Surface,Independent Producer Operator,Mine only,East Run Coal Co,"1425 Olson Rd, Marion Center, PA 15759", ,Appalachia Northern,51942,5,11037,10.857882990443828
3608785,2013,Parkwood Mine,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,197848,28,66105,12.195254338094294
3608841,2013,Logansport Mine,Pennsylvania (Bituminous),Armstrong,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,329894,57,126264,12.706526669721788
3608862,2013,Clementine Mine,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,443883,42,105790,13.003316293175061
3609163,2013,Neiswonger Strips,Pennsylvania (Bituminous),Armstrong,Active,Surface,Independent Producer Operator,Mine only,"Neiswonger Construction, Inc.","17592 Route 322, Strattanville, PA 16258", ,Appalachia Northern,14301,4,4887,9.568084743872936
3609464,2013,T.J.S. No. 6 Mine,Pennsylvania (Bituminous),Armstrong,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,169171,18,43087,12.038665316665439
3609468,2013,Long Run,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,398656,35,85532,12.895854168613818
3609628,2013,Schreckengost Mine,Pennsylvania (Bituminous),Armstrong,Active,Surface,Independent Producer Operator,Mine only,Bedrock Mines Lp,"111 Freeport Road, Pittsburgh, PA 15215", ,Appalachia Northern,23014,6,14765,10.043858005383404
3609868,2013,J & J Strips,Pennsylvania (Bituminous),Armstrong,Temporarily closed,Surface,Independent Producer Operator,Mine only,J & J Snyder Inc.,"361 Salem Road, Mayport, PA 16240", ,Appalachia Northern,5239,1,1835,8.56388591940822
3608725,2013,Beaver Valley,Pennsylvania (Bituminous),Beaver,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,206524,20,47880,12.238171907390173
3609650,2013,Bedford County Strips,Pennsylvania (Bituminous),Bedford,Active,Surface,Independent Producer Operator,Mine only,Forcey Coal Inc.,"475 Banion Road, Madera, PA 16661", ,Appalachia Northern,8606,4,3104,9.060214913398545
3609923,2013,Tasara Strips,Pennsylvania (Bituminous),Bedford,Active,Surface,Independent Producer Operator,Mine only,"J & J Svonavec Excavating, Inc","618 Samuels Road, Somerset, PA 15501", ,Appalachia Northern,129795,11,25516,11.773711561708948
3606678,2013,Heritage #1,Pennsylvania (Bituminous),Blair,Active,Surface,Independent Producer Operator,Mine only,Heritage Mining Company,"P.O. Box 126, Cresson, PA 16630", ,Appalachia Northern,31677,9,15473,10.363346144474624
3606905,2013,Armstrong Co Strips,Pennsylvania (Bituminous),Butler,Temporarily closed,Surface,Independent Producer Operator,Mine only,Amerikohl Mining Inc,"202 Sunset Drive, Butler, PA 16001", ,Appalachia Northern,7237,13,5507,8.886962034866128
3609697,2013,Uschak,Pennsylvania (Bituminous),Butler,Active,Surface,Independent Producer Operator,Mine only,Grove City Materials,"161 Plain Grove Rd., Slippery Rock, PA 16057", ,Appalachia Northern,30679,26,56957,10.331333660425859
3608398,2013,Epb Strip,Pennsylvania (Bituminous),Cambria,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,E P Bender Coal Company,"P.O. Box 594, Carrolltown, PA 15722", ,Appalachia Northern,222141,35,81895,12.311067594376595
3608836,2013,Twin Rocks Mine,Pennsylvania (Bituminous),Cambria,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,333561,38,91041,12.717581036157814
3608848,2013,Cambria Pitt 001,Pennsylvania (Bituminous),Cambria,Active,Surface,Operating Subsidiary,Mine only,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650", ,Appalachia Northern,116953,25,51531,11.669527423671347
3609122,2013,Laurel Sand And Stone Inc,Pennsylvania (Bituminous),Cambria,Active,Surface,Operating Subsidiary,Mine only,Laurel Sand & Stone Incorporat,"210 E Main St, Ligonier, PA 15658", ,Appalachia Northern,142287,24,58380,11.865601423615175
3609127,2013,Madison Mine,Pennsylvania (Bituminous),Cambria,Active,Underground,Operating Subsidiary,Mine only,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650", ,Appalachia Northern,520144,99,218055,13.161860975298415
3609203,2013,3140,Pennsylvania (Bituminous),Cambria,Active,Surface,Independent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249", ,Appalachia Northern,33617,3,5760,10.422787170381499
3609362,2013,Johnson Operation,Pennsylvania (Bituminous),Cambria,Active,Surface,Independent Producer Operator,Mine only,C M T Energy Inc,"Box 23, Smokerun, PA 16681", ,Appalachia Northern,11405,8,9963,9.341807134718488
3609886,2013,Solomon Run  Mine,Pennsylvania (Bituminous),Cambria,Active,Surface,Independent Producer Operator,Mine only,Rjc Kohl Inc,"1927 Killen School Road, Nicktown, PA 15762", ,Appalachia Northern,29811,4,8118,10.302632731899473
3610069,2013,Glr #1,Pennsylvania (Bituminous),Cambria,Active,Surface,Independent Producer Operator,Mine only,Glr Mining Inc,"P.O. Box 105, Clymer, PA 15728", ,Appalachia Northern,3153,2,1200,8.056109659545061
4003353,2013,Wilson Creek Hwm #1,Pennsylvania (Bituminous),Cambria,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,"Wilson Creek Energy, Llc","609 Georgian Place, Somerset, PA 15501", ,Appalachia Northern,98355,5,11604,11.49633866136583
3608593,2013,Kamc Strip,Pennsylvania (Anthracite),Carbon,Active,Surface,Independent Producer Operator,Mine only,Kamc,"P.O. Box 273, Danville, PA 17821", ,Appalachia Northern,22040,10,14813,10.00061426326685
3609414,2013,Centre County Strips,Pennsylvania (Bituminous),Centre,Active,Surface,Operating Subsidiary,Mine only,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650", ,Appalachia Northern,152907,28,65617,11.937585172425782
3605208,2013,Ancient Sun Strip Saylor-Mckin,Pennsylvania (Bituminous),Clarion,Active,Surface,Independent Producer Operator,Mine only,Ancient Sun Inc,"P.O. Box 129, Shippenville, PA 16254", ,Appalachia Northern,2058,2,1300,7.629489916393995
3608763,2013,Rfi Strip & Tipple,Pennsylvania (Bituminous),Clarion,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Rfi Energy Inc,"1513  Shannon Tipple Road, Sligo, PA 16255",UNIT,Appalachia Northern,158353,47,96992,11.972581997161496
